evt_time,syscall_type,container_mounts,proc_args,proc_nthreads,proc_nchilds,proc_fdopencount,proc_vmsize,evt_args
06:23:40.335336968,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
06:23:40.335347677,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1) size=64 tuple=0.0.0.0:1->127.0.0.1:0
06:23:40.335397679,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=64 data=..$P.....L.c............................ !#$%&'()*+
06:23:40.335404411,setitimer,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
06:23:40.335407396,setitimer,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
06:23:40.335408649,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
06:23:40.335412405,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=84 size=84 data=E..T.j..@..<..........
06:23:40.335451903,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[13281]) size=57
06:23:40.335486719,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=57 data=64 bytes from 127.0.0.1: icmp_seq=4 ttl=64 time=0.044 ms.
06:23:40.335489825,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[13281]) size=1
06:23:40.335491758,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=1 data=.
06:23:40.335511935,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[13281]) size=147
06:23:40.335513307,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=147 data=--- 127.0.0.1 ping statistics ---.4 packets transmitted
06:23:40.335515361,exit_group,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
06:23:40.335561855,read,/:/host:rw:true:rslave,app.py,2,0,6,149752,res=205 data=64 bytes from 127.0.0.1: icmp_seq=4 ttl=64 time=0.044 ms..--- 127.0.0.1 ping sta
06:23:40.335570270,read,/:/host:rw:true:rslave,app.py,2,0,6,149752,fd=5(<p>pipe:[13281]) size=7767
06:23:40.337298141,wait4,/:/host:rw:true:rslave,-c ping -c 4 127.0.0.1,1,0,3,4504,
06:23:40.337320412,exit_group,/:/host:rw:true:rslave,-c ping -c 4 127.0.0.1,1,0,3,4504,
06:23:40.337472006,read,/:/host:rw:true:rslave,app.py,2,0,6,149752,res=0 data=NULL
06:23:40.337480855,poll,/:/host:rw:true:rslave,app.py,2,1,6,149752,res=0 fds=
06:23:40.337489140,futex,/:/host:rw:true:rslave,app.py,2,1,6,149752,addr=A4AFA4 op=393(FUTEX_CLOCK_REALTIME) val=5
06:23:40.337545239,futex,/:/host:rw:true:rslave,app.py,2,0,6,149752,addr=A4AFA4 op=133(FUTEX_PRIVATE_FLAG) val=1
06:23:40.337569693,futex,/:/host:rw:true:rslave,app.py,2,0,6,149752,res=1
06:23:40.337572498,wait4,/:/host:rw:true:rslave,app.py,2,0,6,149752,
06:23:40.337586536,futex,/:/host:rw:true:rslave,app.py,2,1,6,149752,res=0
06:23:40.337588810,futex,/:/host:rw:true:rslave,app.py,2,1,6,149752,addr=A4AF60 op=129(FUTEX_PRIVATE_FLAG) val=1
06:23:40.337590333,futex,/:/host:rw:true:rslave,app.py,2,1,6,149752,res=0
06:23:40.337609175,wait4,/:/host:rw:true:rslave,app.py,2,0,6,149752,
06:23:40.337613293,futex,/:/host:rw:true:rslave,app.py,2,0,6,149752,addr=A4AFA4 op=393(FUTEX_CLOCK_REALTIME) val=7
06:23:40.337623112,futex,/:/host:rw:true:rslave,app.py,2,1,6,149752,addr=A4AFA4 op=133(FUTEX_PRIVATE_FLAG) val=1
06:23:40.337635815,futex,/:/host:rw:true:rslave,app.py,2,1,6,149752,res=1
06:23:40.337637368,poll,/:/host:rw:true:rslave,app.py,2,1,6,149752,fds=3:41 timeout=500
06:23:40.337658095,futex,/:/host:rw:true:rslave,app.py,2,0,6,149752,res=0
06:23:40.337660209,futex,/:/host:rw:true:rslave,app.py,2,0,6,149752,addr=A4AF60 op=129(FUTEX_PRIVATE_FLAG) val=1
06:23:40.337661601,futex,/:/host:rw:true:rslave,app.py,2,0,6,149752,res=0
06:23:40.337757627,close,/:/host:rw:true:rslave,app.py,2,0,6,149752,fd=5(<p>pipe:[13281])
06:23:40.337759690,close,/:/host:rw:true:rslave,app.py,2,0,6,149752,res=0
06:23:40.338397147,mmap,/:/host:rw:true:rslave,app.py,2,0,5,149752,addr=0 length=262144 prot=3(PROT_READ|PROT_WRITE) flags=10(MAP_PRIVATE|MAP_ANONYMOUS) fd=-1(EPERM) offset=0
06:23:40.338404951,mmap,/:/host:rw:true:rslave,app.py,2,0,5,150008,res=7F5B716B3000 vm_size=150008 vm_rss=25904 vm_swap=0
