evt_time,syscall_type,container_mounts,proc_args,proc_nthreads,proc_nchilds,proc_fdopencount,proc_vmsize,evt_args
04:04:59.434405849,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,res=0 fds=
04:04:59.434526604,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,fds=3:41 timeout=500
04:04:59.935110728,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,res=0 fds=
04:04:59.935142676,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,fds=3:41 timeout=500
04:04:59.938529439,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
04:04:59.938535220,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>0.0.0.0:1) size=64 tuple=0.0.0.0:1->127.0.0.1:0
04:04:59.938574772,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=64 data=..h>.....
04:04:59.938576134,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
04:04:59.938578609,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=84 size=84 data=E..T.E..@.Nb..........p>.....
04:04:59.938586884,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[25855]) size=57
04:04:59.938594398,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=57 data=64 bytes from 127.0.0.1: icmp_seq=2 ttl=64 time=0.036 ms.
04:04:59.938599457,read,/:/host:rw:true:rslave,app.py,2,0,6,149744,res=57 data=64 bytes from 127.0.0.1: icmp_seq=2 ttl=64 time=0.036 ms.
04:04:59.938605097,read,/:/host:rw:true:rslave,app.py,2,0,6,149744,fd=5(<p>pipe:[25855]) size=8029
04:04:59.938609796,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
04:05:00.435767975,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,res=0 fds=
04:05:00.435828705,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,fds=3:41 timeout=500
04:05:00.936498926,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,res=0 fds=
04:05:00.936551793,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,fds=3:41 timeout=500
04:05:00.942427645,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
04:05:00.942438514,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1) size=64 tuple=0.0.0.0:1->127.0.0.1:0
04:05:00.942493575,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=64 data=..(......
04:05:00.942496450,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
04:05:00.942501008,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=84 size=84 data=E..T....@.M...........0......
04:05:00.942515344,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[25855]) size=57
04:05:00.942553231,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=57 data=64 bytes from 127.0.0.1: icmp_seq=3 ttl=64 time=0.048 ms.
04:05:00.942558901,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
04:05:00.942585951,read,/:/host:rw:true:rslave,app.py,2,0,6,149744,res=57 data=64 bytes from 127.0.0.1: icmp_seq=3 ttl=64 time=0.048 ms.
04:05:00.942596240,read,/:/host:rw:true:rslave,app.py,2,0,6,149744,fd=5(<p>pipe:[25855]) size=7972
04:05:01.437654287,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,res=0 fds=
04:05:01.437754970,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,fds=3:41 timeout=500
04:05:01.949233372,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,res=0 fds=
04:05:01.949233372,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
04:05:01.959578094,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1) size=64 tuple=0.0.0.0:1->127.0.0.1:0
04:05:01.959830246,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,fds=3:41 timeout=500
04:05:01.960510944,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=64 data=..Q......
04:05:01.960622972,setitimer,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
04:05:01.960688962,setitimer,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
04:05:01.960753074,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
04:05:01.960899587,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=84 size=84 data=E..T/]..@.MJ..........Y......
04:05:01.961126204,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[25855]) size=57
04:05:01.961384234,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=57 data=64 bytes from 127.0.0.1: icmp_seq=4 ttl=64 time=0.742 ms.
04:05:01.961448194,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[25855]) size=1
04:05:01.961514827,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=1 data=.
04:05:01.961805374,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[25855]) size=147
04:05:01.961854114,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=147 data=--- 127.0.0.1 ping statistics ---.4 packets transmitted
04:05:01.961919707,exit_group,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
