evt_time,syscall_type,container_mounts,proc_args,proc_nthreads,proc_nchilds,proc_fdopencount,proc_vmsize,evt_args
05:11:42.943083063,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,res=0 fds=
05:11:42.943192482,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,fds=3:41 timeout=500
05:11:43.443850050,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,res=0 fds=
05:11:43.443893750,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,fds=3:41 timeout=500
05:11:43.454275950,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
05:11:43.454286339,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>0.0.0.0:1) size=64 tuple=0.0.0.0:1->127.0.0.1:0
05:11:43.454331321,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=64 data=..d......;.c............................ !#$%&'()*+
05:11:43.454333315,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
05:11:43.454337081,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=84 size=84 data=E..Ta...@.............l......;.c............................ !#$%&'()*+
05:11:43.454349294,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[22803]) size=57
05:11:43.454381350,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=57 data=64 bytes from 127.0.0.1: icmp_seq=2 ttl=64 time=0.040 ms.
05:11:43.454385598,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
05:11:43.454418902,read,/:/host:rw:true:rslave,app.py,2,0,6,149744,res=57 data=64 bytes from 127.0.0.1: icmp_seq=2 ttl=64 time=0.040 ms.
05:11:43.454426113,read,/:/host:rw:true:rslave,app.py,2,0,6,149744,fd=5(<p>pipe:[22803]) size=8029
05:11:43.945734552,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,res=0 fds=
05:11:43.945854954,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,fds=3:41 timeout=500
05:11:44.446485829,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,res=0 fds=
05:11:44.446523708,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,fds=3:41 timeout=500
05:11:44.458274622,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
05:11:44.458285372,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1) size=64 tuple=0.0.0.0:1->127.0.0.1:0
05:11:44.458336555,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=64 data=.........;.c....+....................... !#$%&'()*+
05:11:44.458338619,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
05:11:44.458342656,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=84 size=84 data=E..Tb...@....................;.c....+....................... !#$%&'()*+
05:11:44.458354338,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[22803]) size=57
05:11:44.458388149,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=57 data=64 bytes from 127.0.0.1: icmp_seq=3 ttl=64 time=0.046 ms.
05:11:44.458392577,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
05:11:44.458441506,read,/:/host:rw:true:rslave,app.py,2,0,6,149744,res=57 data=64 bytes from 127.0.0.1: icmp_seq=3 ttl=64 time=0.046 ms.
05:11:44.458450242,read,/:/host:rw:true:rslave,app.py,2,0,6,149744,fd=5(<p>pipe:[22803]) size=7972
05:11:44.947132359,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,res=0 fds=
05:11:44.947175831,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,fds=3:41 timeout=500
05:11:45.447214891,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,res=0 fds=
05:11:45.447256184,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,fds=3:41 timeout=500
05:11:45.458318796,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
05:11:45.458325709,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1) size=64 tuple=0.0.0.0:1->127.0.0.1:0
05:11:45.458363427,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=64 data=.........;.c....U....................... !#$%&'()*+
05:11:45.458374658,setitimer,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
05:11:45.458376902,setitimer,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
05:11:45.458377493,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
05:11:45.458379807,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=84 size=84 data=E..Tc...@....................;.c....U....................... !#$%&'()*+
05:11:45.458390362,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[22803]) size=57
05:11:45.458397635,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=57 data=64 bytes from 127.0.0.1: icmp_seq=4 ttl=64 time=0.033 ms.
05:11:45.458398517,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[22803]) size=1
05:11:45.458398517,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=1 data=.
05:11:45.458406279,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[22803]) size=147
05:11:45.458406710,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=147 data=--- 127.0.0.1 ping statistics ---.4 packets transmitted
05:11:45.458407602,read,/:/host:rw:true:rslave,app.py,2,0,6,149744,res=58 data=64 bytes from 127.0.0.1: icmp_seq=4 ttl=64 time=0.033 ms..
05:11:45.458408743,exit_group,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
05:11:45.458414715,read,/:/host:rw:true:rslave,app.py,2,0,6,149744,fd=5(<p>pipe:[22803]) size=7914
05:11:45.458416117,read,/:/host:rw:true:rslave,app.py,2,0,6,149744,res=147 data=--- 127.0.0.1 ping statistics ---.4 packets transmitted
05:11:45.458416118,read,/:/host:rw:true:rslave,app.py,2,0,6,149744,fd=5(<p>pipe:[22803]) size=7767
05:11:45.459386018,wait4,/:/host:rw:true:rslave,-c ping -c 4 127.0.0.1,1,0,3,4504,
05:11:45.459402117,exit_group,/:/host:rw:true:rslave,-c ping -c 4 127.0.0.1,1,0,3,4504,
05:11:45.459483627,read,/:/host:rw:true:rslave,app.py,2,0,6,149744,res=0 data=NULL
05:11:45.459546441,wait4,/:/host:rw:true:rslave,app.py,2,0,6,149744,
