evt_time,syscall_type,container_mounts,proc_args,proc_nthreads,proc_nchilds,proc_fdopencount,proc_vmsize,evt_args
18:52:44.480118185,poll,/:/host:rw:true:rslave,app.py,2,1,6,149736,res=0 fds=
18:52:44.480154492,poll,/:/host:rw:true:rslave,app.py,2,1,6,149736,fds=3:41 timeout=500
18:52:44.506109944,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
18:52:44.506116686,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1) size=64 tuple=0.0.0.0:1->127.0.0.1:0
18:52:44.506156820,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=64 data=........$.lc............................ !#$%&'()*+
18:52:44.506163133,setitimer,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
18:52:44.506165356,setitimer,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
18:52:44.506165977,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
18:52:44.506168502,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=84 size=84 data=E..T....@...................$.lc............................ !#$%&'()*+
18:52:44.506180216,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[25693]) size=57
18:52:44.506196410,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=57 data=64 bytes from 127.0.0.1: icmp_seq=4 ttl=64 time=0.037 ms.
18:52:44.506198314,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[25693]) size=1
18:52:44.506199285,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=1 data=.
18:52:44.506206929,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[25693]) size=147
18:52:44.506207801,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=147 data=--- 127.0.0.1 ping statistics ---.4 packets transmitted
18:52:44.506209194,exit_group,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
18:52:44.506210587,read,/:/host:rw:true:rslave,app.py,2,0,6,149736,res=205 data=64 bytes from 127.0.0.1: icmp_seq=4 ttl=64 time=0.037 ms..--- 127.0.0.1 ping sta
18:52:44.506218742,read,/:/host:rw:true:rslave,app.py,2,0,6,149736,fd=5(<p>pipe:[25693]) size=7767
18:52:44.507015332,wait4,/:/host:rw:true:rslave,-c ping -c 4 127.0.0.1,1,0,3,4504,
18:52:44.507031402,exit_group,/:/host:rw:true:rslave,-c ping -c 4 127.0.0.1,1,0,3,4504,
18:52:44.507101911,read,/:/host:rw:true:rslave,app.py,2,0,6,149736,res=0 data=NULL
18:52:44.507172028,wait4,/:/host:rw:true:rslave,app.py,2,0,6,149736,
18:52:44.507173541,wait4,/:/host:rw:true:rslave,app.py,2,0,6,149736,
18:52:44.507252496,close,/:/host:rw:true:rslave,app.py,2,0,6,149736,fd=5(<p>pipe:[25693])
